01	02	03	04	05	06	07	08	09	10	11	12	Only identified by site	Reverse	Potential contaminant	t-test Significantcon_2d	t-test Significantcon_4d	matrix31	Q-value	Intensity	MS/MS Count	-Log t-test p-valuecon_2d	t-test Differencecon_2d	-Log t-test p-valuecon_4d	t-test Differencecon_4d	Test statistic_	Protein IDs	Majority protein IDs	Protein names	Gene names
1.455887	0.2210312	1.030779	0.9511604	0.472538	0.9856644	0.4449711	1.586224	1.44228	-0.06501389	1.098049	1.119022							0	4009800000	30	0.0395924321899929	0.0423650741577148	0.0130029786083058	0.0161299705505371	0.0113714159561724	Q6P9V6;P34064	Q6P9V6;P34064	Proteasome subunit alpha type;Proteasome subunit alpha type-5	Psma5
2.361389	1.872946	1.996828	2.635586	1.849174	2.753223	2.374502	3.110352	1.966217	1.86425	2.851385	1.4391							0	9415600000	72	0.42179189960536	-0.305125713348389	0.216720762270754	0.18644905090332	0.138748787622825	Q6P9V7;Q63797;A0A0G2JVP9	Q6P9V7;Q63797	Proteasome activator complex subunit 1	Psme1
2.468735	-3.939196	-5.191925	2.148304	-2.723975	-0.4313564	-4.276886	1.526464	-0.8528519	-4.805726	1.898588	-3.799438							0	3691600000	12	0.0514611283618348	0.347918093204498	0.112393487057352	0.7613365650177	0.216839119350096	Q6P9V9	Q6P9V9	Tubulin alpha-1B chain	Tuba1b
-0.2158508	0.4709568	0.8996983	-0.05535316	0.7981052	0.724823	0.9545288	0.1231861	-3.529427	0.9643955	-0.3455429	0.1080208							0	2225100000	17	0.559281181414028	-0.375298023223877	0.428186238910163	0.975501179695129	0.484411781403982	Q6PCT3	Q6PCT3	Tumor protein D54	Tpd52l2
1.323357	1.716732	1.072763	1.355688	1.618507	1.672283	1.953529	1.850546	1.623316	1.664017	1.979441	1.197809							0	5611300000	54	1.41702123400625	-0.406581401824951	0.557767789790478	-0.249010562896729	-0.20609754441004	Q6PCT9	Q6PCT9		Psmd6
0.1996078	2.334381	2.526289	1.411755	2.15123	1.940722	2.511835	1.940685	1.822897	2.983318	0.9153118	1.940413							0	6870600000	33	0.418688598291177	-0.518109798431396	0.169470950024466	-0.297476768493652	-0.177111036713468	Q6PCU8	Q6PCU8	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial	Ndufv3
2.324099	2.894663	2.498646	1.724659	2.522917	2.494293	2.072651	1.903894	2.794075	2.17977	2.110041	2.307058						+	0	9066300000	57	0.148369404316117	0.112077713012695	0.015001006115165	0.0127806663513184	0.00992255429604732	Q6PDU1	Q6PDU1	Serine/arginine-rich splicing factor 2	Srsf2
3.568731	4.116707	3.233522	3.401199	3.240194	3.711315	2.926472	3.387072	3.6168	3.085108	4.053881	3.573925							0	21946000000	111	0.475403754784394	0.263776779174805	0.0028912786632283	-0.00238847732543945	-0.00187252716823646	Q6PDW1;D3ZHB3;P63324;D3ZG05;D3ZV36;D3ZEB8	Q6PDW1;D3ZHB3;P63324	40S ribosomal protein S12	Rps12;LOC100360573
3.406977	3.88155	3.660818	3.521822	4.270105	3.984661	4.689524	4.239359	3.535675	3.790831	3.993837	3.387182							0	27645000000	167	2.05085954367738	-0.678120613098145	0.131693658515743	-0.0590896606445313	-0.050550906716843	Q6Q0N1	Q6Q0N1	Cytosolic non-specific dipeptidase	Cndp2
2.635462	1.855833	2.470776	2.108551	2.328747	2.646101	2.544743	2.817593	2.595154	0.9973297	2.912624	1.532637							0	10270000000	51	0.768075912001042	-0.316640377044678	0.213926838371934	0.258219242095947	0.174297280384519	Q6RUV5;A0A0G2K0X4;M0R5T4;Q5U1Y2	Q6RUV5;A0A0G2K0X4	Ras-related C3 botulinum toxin substrate 1	Rac1
3.153141	3.097345	2.799765	2.472902	4.116064	3.747362	4.324091	3.835928	3.885826	2.719742	1.552979	1.951803							0	18519000000	112	2.81742937027649	-1.12507295608521	0.271704728526797	0.353200912475586	0.229837125755373	Q6SKG1	Q6SKG1	Acyl-coenzyme A synthetase ACSM3, mitochondrial	Acsm3
-4.032297	-0.9834328	-1.8582	-3.962131	-2.120539	-0.7137661	-1.684589	-1.925064	-4.089799	-1.183645	-1.74452	-4.418214							0	384000000	4	0.634219296284551	-1.09802556037903	0.0468686697431082	0.150029540061951	0.0708121829415943	Q6TMG5	Q6TMG5	NF-kappa-B essential modulator	Ikbkg
-1.066959	0.6980667	1.156376	-1.00449	0.6011448	0.3576832	0.06989098	-0.2930984	0.2250061	0.4242306	-0.4053841	-0.8392239							0	1811400000	15	0.15006160853163	-0.238156795501709	0.0516020238712379	0.0945911407470703	0.0575509761774257	Q6TUG0	Q6TUG0	DnaJ homolog subfamily B member 11	Dnajb11
-3.345583	-2.974967	-0.9556618	-4.858707	-2.169916	-2.233816	-2.222544	-2.796171	-2.252844	-2.235613	-2.112486	-1.929882						+	0	303480000	10	0.358202099500427	-0.678118050098419	0.512940388178823	-0.901023685932159	-0.498612548782423	Q6TUH4;P59924	Q6TUH4;P59924	THO complex subunit 1	Thoc1
2.541824	-0.5185585	0.9041176	2.871267	2.058308	1.485655	2.265886	2.957079	0.8224297	1.618629	2.54353	1.806128							0	8382700000	62	0.385445510520911	-0.742069244384766	0.106313178767511	-0.248016357421875	-0.133308713225605	Q6TXG7	Q6TXG7	Serine hydroxymethyltransferase	Shmt1
1.215296	-0.4038372	0.9713135	2.01029	1.263618	1.554972	1.348295	1.835491	1.033958	1.114786	0.0003833771	-0.3069897							0	4799900000	48	0.484805972954926	-0.552328586578369	0.33710277619775	0.487730979919434	0.301409020479491	Q6UPE0	Q6UPE0	Choline dehydrogenase, mitochondrial	Chdh
5.584564	5.026241	4.767273	5.400518	5.343702	5.808033	5.328733	6.162348	5.837677	4.898211	5.601599	5.056423							0	84082000000	331	0.860844365298751	-0.466054916381836	0.212737351526169	-0.153828144073486	-0.119411380563433	Q6URK4	Q6URK4	Heterogeneous nuclear ribonucleoprotein A3	Hnrnpa3
-3.745985	-1.483793	-1.398882	-3.244072	-2.196346	-2.554399	-1.924969	-2.394361	-2.201271	-2.336094	-2.632776	-2.899502							0.00044033	327210000	4	0.121452113644732	-0.200664043426514	0.0271169942117905	0.0492277145385742	0.0303541158307334	Q6YDN8	Q6YDN8		Bwk1
-0.308115	0.4403038	-0.7633133	-1.97823	-1.207804	-1.830185	-0.05990982	-1.462519	-3.154528	-0.2050381	-2.249334	-1.370779							0	1317900000	7	0.326655489315729	0.487765789031982	0.647672942211151	1.09258127212524	0.60428765476617	Q71TY3;P24051;M0RA26	Q71TY3;P24051;M0RA26	40S ribosomal protein S27;40S ribosomal protein S27-like	Rps27;Rps27l;LOC100362987
-0.009019852	1.204805	0.8679447	0.7521	-0.5138435	-0.2405033	0.3800068	-0.5736523	-0.5645905	-0.1163769	-0.6145134	0.4672928							0	1858300000	8	1.50405738329742	0.940955638885498	1.35500559869104	0.911004543304443	0.670426830830726	Q71UF4	Q71UF4	Histone-binding protein RBBP7	Rbbp7
-1.949179	-1.207121	-0.7381687	-1.857887	0.01387405	-0.1563721	-0.9920807	-0.7817707	-0.7897072	-0.9243698	-0.8723469	-0.4475574							0	1004900000	11	1.368067752161	-0.959001541137695	1.16961990285524	-0.679593563079834	-0.520624576547683	Q75Q39;R9PXR4	Q75Q39;R9PXR4	Mitochondrial import receptor subunit TOM70	Tomm70a
-2.219589	0.232645	-3.575596	-0.5464516	0.5158215	-0.9120941	-0.1262436	-1.351006	-1.102047	-1.395672	-0.7701607	-0.6329193							0	1048700000	9	0.512902971945676	-1.0588675737381	0.260254190643106	-0.552048325538635	-0.295186276131457	Q76IC5	Q76IC5	Pyroglutamyl-peptidase 1	Pgpep1
-1.082966	-3.251089	-1.671095	-1.698149	-2.944101	-2.478025	-5.908864	-1.884897	-4.447224	-2.594032	-2.273075	-2.936159							0.00043346	394200000	3	0.656411890316359	1.37814724445343	0.854362624216663	1.13679802417755	0.681410057275122	Q78P75	Q78P75	Dynein light chain 2, cytoplasmic	Dynll2
-0.07880974	0.4976177	1.343891	0.628603	0.5802898	1.5562	0.8072243	1.044567	-0.1271439	2.279547	0.9440403	0.218544							0	4302600000	26	0.509822333136247	-0.399244785308838	0.144493483999549	-0.230921268463135	-0.143646596823812	Q792I0;F1LQV9;M0R7K1;Q9Z250	Q792I0	Protein lin-7 homolog C	Lin7c
2.988703	2.156321	1.995184	2.402718	2.165689	2.51638	2.260586	2.576979	2.564613	1.725025	2.463936	2.461941							0	9940300000	55	0.00816760379976135	0.00582265853881836	0.103143542066064	0.0818524360656738	0.0633567252154953	Q794E4	Q794E4	Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed	Hnrnpf
-1.277723	0.3283882	0.6889534	1.831705	-0.01127052	-0.5431843	-1.344162	-1.455418	-1.939186	-0.8881474	-1.777328	-1.922903							0	1762000000	18	0.848518629070229	1.23133945465088	1.58372046381746	2.0247220993042	1.1983526692996	Q794F9;A0A0H2UHQ0	Q794F9;A0A0H2UHQ0	4F2 cell-surface antigen heavy chain	Slc3a2
3.637955	0.08448792	0.6773338	3.106302	0.9576473	2.147808	1.946285	2.331913	1.369968	1.624365	2.229908	-3.116283							0	9889900000	61	0.0110717893706927	0.0306062698364258	0.391669761782703	1.34953022003174	0.537711940135317	Q7M0E3;D4A315	Q7M0E3	Destrin	Dstn
-4.29084	-2.243992	-4.203831	-4.222727	-1.590048	-2.391861	-1.695675	-1.974083	0.754858	-2.536858	2.649633	0.4879951					+		0	1272200000	15	1.86341386405556	-1.82743072509766	1.86444116974858	-4.07925462722778	-1.86863165555513	Q7TP05;A0A096MKF9;Q6MG73	Q7TP05		Cfb
1.311264	0.9326172	1.083298	0.4114227	0.5856857	0.9177704	1.467194	1.470886	0.9101696	1.747849	0.5480652	-0.4530926							0	3582100000	34	0.246881771093828	-0.17573356628418	0.196621357293949	0.246402740478516	0.164894841266004	Q7TP52	Q7TP52	Carboxymethylenebutenolidase homolog	Cmbl
-3.015358	-0.8632393	-1.84816	-2.373692	-1.688309	-1.600239	-1.911255	-1.902222	-1.74091	-1.475796	-2.628744	-1.374166							0	480550000	7	0.216018244962009	-0.249606132507324	0.157405414385519	-0.220208168029785	-0.143274440775995	Q7TP77	Q7TP77		Mrpl49
4.175652	4.18845	4.225487	4.211344	4.505232	4.912251	4.826246	4.995317	4.34375	4.438982	4.613138	4.763004							0	40879000000	201	2.8814600726832	-0.609528541564941	1.95688444160522	-0.339485645294189	-0.310407817542132	Q7TPB1	Q7TPB1	T-complex protein 1 subunit delta	Cct4
-5.120674	-5.657394	1.350639	-3.226547	0.4071655	-0.2781944	0.3476543	-1.395666	-0.7549839	0.848423	-1.159607	-0.02260971							0.0047988	1233400000	2	0.902854300759028	-2.93373388051987	0.883529701453837	-2.89129966497421	-1.09001722665976	Q7TPJ9	Q7TPJ9		rCG_63673
-1.598305	-4.316385	-3.740188	-2.511877	-2.01277	-2.31526	-2.535416	-1.515133	6.626041	-4.982227	6.992342	5.164524					+		0	32923000000	125	0.709771973443874	-0.947044312953949	1.17577621420602	-6.49185889959335	-1.66314453369339	Q7TQ70;P06399;CON__P02672	Q7TQ70;P06399	Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain	Fga
-3.953894	-0.6946659	-4.288757	-4.277292	-1.624821	-1.646023	-3.906104	-2.002987	-3.577427	-1.191397	-2.115091	-1.241007							0	314490000	8	0.438060573547462	-1.00866848230362	0.576275435424726	-1.27242171764374	-0.625010848593792	Q7TQ77	Q7TQ77		Hook3
-2.285538	-1.441236	-4.347058	-2.39159	-4.22599	-4.697878	-4.534047	-3.387955	-2.46945	-4.016448	-1.686386	-3.147371							0.0026545	181060000	2	1.24035169097633	1.59511184692383	0.0991540241138631	0.213558256626129	0.119330102501865	Q7TQN4	Q7TQN4		Rela
-4.314294	-4.684849	-3.751113	-4.581964	-2.452557	-4.805844	-3.003593	-2.58399	-1.911081	-3.582752	-1.241989	-1.903397							0.00043066	158990000	4	0.988175041623622	-1.12155920267105	2.15396693163207	-2.17325037717819	-1.40977004436177	Q7TSU1;D4A631	Q7TSU1;D4A631	Brefeldin A-inhibited guanine nucleotide-exchange protein 2;Brefeldin A-inhibited guanine nucleotide-exchange protein 1	Arfgef2;Arfgef1
-1.186087	-0.4360352	-0.193161	-0.9553566	-0.6191292	-0.3409729	-0.2644806	-4.422367	0.09159851	-0.3928013	-0.9312363	-0.9703598							0	1172600000	19	0.290682464740544	0.719077587127686	0.160698373137133	-0.141960144042969	-0.105949743552257	Q80U96	Q80U96	Exportin-1	Xpo1
-1.515915	-0.2962952	-0.7071629	0.03710938	-1.184315	-0.8857479	-1.556803	-1.254263	-2.711765	-2.065798	-2.484777	-0.9093933							0	869390000	17	0.827194601734316	0.599716186523438	1.46197285504575	1.42236757278442	0.934292244166921	Q80W57	Q80W57	ATP-binding cassette sub-family G member 2	Abcg2
-4.2575	-1.840244	-2.523857	-5.306481	-3.015465	-3.301859	-2.760431	-5.139819	-3.283798	-2.896164	-3.742174	-4.134619							0.0062044	138230000	4	0.0258057578552768	0.0723727941513062	0.0129576255442199	0.0321681499481201	0.0175071389573431	Q80W92	Q80W92	Protein VAC14 homolog	Vac14
-3.579308	-3.105259	-4.964804	-4.529797	-3.757148	-4.068949	-4.225183	-4.059647	-4.042167	-5.341092	-4.031689	-3.764601							0	87659000	2	0.0131592328129795	-0.0170599818229675	0.17533829271781	0.250095248222351	0.160882377027134	Q80WE1;A0A0G2JZV8	Q80WE1;A0A0G2JZV8	Fragile X mental retardation protein 1 homolog	Fmr1
0.3308945	-0.4158955	0.3115826	1.268553	2.354111	2.392937	2.562773	2.478827	2.225891	1.81781	2.541088	1.784849				+			0	6156800000	40	2.99762345159824	-2.07337808609009	2.34688240752209	-1.71862602233887	-1.2370076436522	Q80ZA3;CON__Q95121	Q80ZA3		Serpinf1
3.840544	1.281311	0.9903316	3.368662	3.397377	2.258505	3.400618	3.204382	1.204237	2.341127	3.222599	0.5530186							0	13853000000	76	0.39540187555353	-0.695008277893066	0.233389570536282	0.539966583251953	0.279176665246449	Q811X6	Q811X6	Lambda-crystallin homolog	Cryl1
1.712311	0.5881958	0.1482182	1.653856	1.539114	1.527973	0.5967236	1.071575	1.509912	0.1211929	1.369585	0.4735985							0	4348600000	34	0.1324423272059	-0.158201217651367	0.112709362812834	0.157073020935059	0.103559250303457	Q8CFN2;A0A0G2JSM8;Q9JJL4;Q5RJS2	Q8CFN2;A0A0G2JSM8	Cell division control protein 42 homolog	Cdc42
4.19841	4.863934	4.213711	4.639944	4.803991	4.565361	5.001459	5.194269	3.784161	5.021437	4.470469	4.607952							0	47147000000	175	0.999119686431701	-0.412270545959473	0.0088003134636384	0.0079951286315918	0.0061262974398372	Q8CG45;A0A0G2K3V2;A0A0A0MXY9	Q8CG45;A0A0G2K3V2;A0A0A0MXY9	Aflatoxin B1 aldehyde reductase member 2	Akr7a2
-2.453918	-5.226936	-4.400601	-2.920362	-1.413641	-1.856815	-1.984106	-2.204214	-1.343988	-3.314468	-1.510616	-2.202982							0.0051527	358530000	10	1.52689741035283	-1.8857604265213	1.10268028452085	-1.65744078159332	-0.929027028768952	Q8CGS4	Q8CGS4	Charged multivesicular body protein 3	Chmp3
-2.391842	-3.607322	-3.333885	-3.631987	-3.278543	-4.852357	-2.777521	-4.356223	-3.970788	-4.241919	-4.889599	-4.646712							0.00043745	110450000	4	0.464184888630588	0.57490211725235	1.816966383905	1.19599562883377	0.881990346220134	Q8CHJ4;P0C6P6;F1LX57	Q8CHJ4;P0C6P6	Transcription factor YY2	Yy1;Yy2
-1.007149	-0.7149792	-0.9473801	-0.03439522	-0.3614769	-1.714916	-0.3640022	-0.3636208	-1.630281	-0.8559265	-1.558041	-5.160774							0	1143200000	23	0.0210359421200426	0.0250282287597656	0.81454284374038	1.62527990341187	0.814940495242182	Q8CHM7	Q8CHM7	2-hydroxyacyl-CoA lyase 1	Hacl1
-4.229637	-2.650463	-4.3968	-4.515168	-3.427617	-4.872484	-3.231959	-4.061978	-2.128008	-3.258471	-3.316471	-2.588755							0	691520000	6	0.0297210049813667	-0.0495075583457947	1.13005522542814	-1.12509119510651	-0.739714128470071	Q8CJB9;D3ZYQ9	Q8CJB9;D3ZYQ9	E3 ubiquitin-protein ligase BRE1B	Rnf40;Rnf20
-3.702644	-1.269323	0.01627159	-4.218027	-4.237274	-1.584665	-1.627554	-1.67635	-4.108928	-0.6211262	-4.072426	-3.986708							0	394840000	5	0.00333859580023159	-0.0119698643684387	0.284605928075225	0.903866350650787	0.389484084584516	Q8K3X8	Q8K3X8	Heat shock factor-binding protein 1	Hsbp1
-2.300177	-2.607836	-2.582897	-2.225908	-3.916082	-2.632835	-0.965601	-2.694128	-3.603577	-1.401653	-2.287617	-3.039271							0	327270000	5	0.0717113069330616	0.122957110404968	0.117584504887649	0.153825044631958	0.103446135044223	Q8K4D8;A0A0G2JUS6	Q8K4D8;A0A0G2JUS6	Aldehyde dehydrogenase family 1 member A3	Aldh1a3
3.053759	2.017458	2.547895	2.470608	1.805899	1.666637	0.7630424	1.272404	1.691219	1.580643	1.320757	0.9112415							0	7595100000	56	1.9587767411168	1.14543437957764	2.23755413674366	1.14646482467651	0.899891428085426	Q8K4G9	Q8K4G9	Podocin	Nphs2
-4.224391	-3.952974	-3.521849	-3.316511	-3.988735	-5.045608	-4.492726	-5.255967	-5.441045	-4.196536	-4.058375	-4.160795							0.0068395	41711000	1	1.43651299106091	0.941827654838562	0.937649334709784	0.710256338119507	0.512417908276031	Q8R2H3	Q8R2H3	Barttin	Bsnd
1.330587	0.6957817	1.692528	0.8473587	1.69973	1.535606	1.825691	1.221369	1.700308	1.076267	2.007885	1.465919							0	5105700000	33	0.812941831387102	-0.429035186767578	0.674738728029432	-0.42103099822998	-0.323605003416996	Q8R3Z7	Q8R3Z7		Ehd4
0.9307652	0.6639614	1.61619	2.225498	1.086422	1.49608	0.8181782	0.2038288	0.6274452	0.7266769	1.043022	-0.430563							0	4283700000	24	0.465954790553723	0.457976341247559	0.928758228242749	0.867458343505859	0.587964199276816	Q8R431;A0A0G2JYI5	Q8R431;A0A0G2JYI5	Monoglyceride lipase	Mgll
5.780731	3.016232	3.002237	5.471231	4.692263	4.752815	3.856096	5.12459	5.144825	2.773455	5.025785	3.577818							0	58627000000	283	0.13567061477051	-0.288833141326904	0.0702583723312225	0.187137126922607	0.0958755997813352	Q8R491;A0A0G2JTH6	Q8R491;A0A0G2JTH6	EH domain-containing protein 3	Ehd3
-5.092541	-3.772248	-3.148729	-5.423773	-4.360182	-3.618908	-4.115517	-3.955212	-4.838203	-4.786432	-4.437351	-4.692924							0.0030155	48846000	1	0.252750217288168	-0.346868216991425	0.245407568141779	0.329405009746552	0.213084336661927	R9PXX7;Q8R4U9	R9PXX7;Q8R4U9	Serine/threonine-protein kinase Sgk2	Sgk2
-1.348608	-2.558804	-2.695965	0.857996	-4.737435	-0.6252785	-2.435808	-1.012426	-2.390789	-1.114511	-0.8816929	-1.834805							0	945080000	13	0.251982643933892	0.76639199256897	0.0466681163771316	0.119104385375977	0.0629601419587097	Q8R5M5;F8WFI2	Q8R5M5;F8WFI2	2-amino-3-carboxymuconate-6-semialdehyde decarboxylase	Acmsd
-2.256083	-4.321932	-4.111099	-1.512508	-2.94335	-2.961555	-2.439974	-1.824911	-4.162413	-4.196463	-2.481474	-4.713608							0.00044053	286880000	4	0.284877203422641	-0.507957935333252	0.444197411123064	0.838084101676941	0.454245850736665	Q8VHC1	Q8VHC1		Cst6
2.469389	1.646067	1.835526	2.207993	1.965946	2.482189	2.514421	2.612675	2.25075	2.005934	2.523588	2.452641							0	8200900000	41	0.738315232406142	-0.354064464569092	0.577342320262267	-0.268484592437744	-0.22038846218693	Q8VHK7;F1LPC7;M0R3J6	Q8VHK7;F1LPC7	Hepatoma-derived growth factor	Hdgf
-0.5967407	-4.380352	-2.676447	1.171913	-1.800617	-2.048641	-1.774988	-0.3771057	-3.457739	-4.149401	-2.560169	-3.868496							0	1022200000	19	0.0326090125199445	-0.120068550109863	0.734570347914524	1.88854479789734	0.836024539429331	Q8VI04	Q8VI04	Isoaspartyl peptidase/L-asparaginase;Isoaspartyl peptidase/L-asparaginase alpha chain;Isoaspartyl peptidase/L-asparaginase beta chain	Asrgl1
1.572247	1.255859	1.50246	2.374706	2.366365	2.553049	1.999695	2.404598	2.083395	1.556133	1.880703	1.864204							0	7611600000	48	1.29063907996203	-0.654608726501465	0.262419875223459	-0.169790744781494	-0.134141953916076	Q8VID1	Q8VID1	Dehydrogenase/reductase SDR family member 4	Dhrs4
1.637222	-0.9672756	-2.707876	-0.07551193	0.08212471	-0.674427	-0.8131294	-0.2639313	-0.7289829	-2.384945	0.2313766	-0.2628193							0	1998100000	21	0.0415910315191881	-0.111019611358643	0.0876233145145004	0.25798225402832	0.124705151449823	Q91V33;Q920F3	Q91V33	KH domain-containing, RNA-binding, signal transduction-associated protein 1	Khdrbs1
2.992151	1.241533	1.715992	2.811092	2.007143	2.077147	1.747559	2.415609	1.689651	1.339735	2.568192	0.9219074							0	9184900000	63	0.106264681410639	0.1283278465271	0.459440470653807	0.560320854187012	0.361623135113304	Q91Y81	Q91Y81	Septin-2	Sept2
-0.08927345	0.7580338	0.09790611	-0.1774998	-1.137384	0.4070072	-0.004230499	0.2393456	0.5732956	-0.5917015	0.5403728	0.5438995							0	2164400000	26	0.275281166225431	0.271107196807861	0.12546484252788	-0.119174957275391	-0.0878973387882986	Q91ZN1	Q91ZN1	Coronin-1A	Coro1a
2.634296	2.62792	2.294601	2.823267	2.910683	3.148489	1.470173	3.418587	2.62804	1.653238	2.129807	3.166288							0	12284000000	67	0.117857589639413	-0.141961574554443	0.236419047533962	0.200677871704102	0.149385705696368	Q91ZW6	Q91ZW6	Trimethyllysine dioxygenase, mitochondrial	Tmlhe
4.983078	3.8727	3.912319	5.256792	4.678415	4.524826	4.655233	5.952074	4.113945	3.022007	4.995554	3.435968							0	50411000000	121	0.400012422584966	-0.446414947509766	0.501031243039493	0.614353656768799	0.393562109022235	Q920A6	Q920A6	Retinoid-inducible serine carboxypeptidase	Scpep1
-2.72127	-1.717545	-4.282341	-0.6900883	-3.002626	-3.343949	-1.687012	-1.325575	-2.181858	-3.967137	-3.051235	-4.984529							0	478880000	9	0.00478442638261862	-0.0130202770233154	0.574612413395446	1.19337916374207	0.604609711968377	Q920F5	Q920F5	Malonyl-CoA decarboxylase, mitochondrial	Mlycd
3.579103	3.606543	3.333654	4.560835	4.193762	4.118504	3.894693	3.89258	3.79351	3.59931	3.462299	3.335058							0	27819000000	145	0.397791206831972	-0.2548508644104	0.328858358635369	0.222489356994629	0.172754834344152	Q920L2	Q920L2	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	Sdha
2.576811	0.7628841	0.05980682	2.91596	2.213486	1.682028	1.576864	2.977819	0.3566303	0.4216614	2.0891	0.1425381							0	7646400000	64	0.291982148459257	-0.533683776855469	0.449086473244463	0.826383113861084	0.452633593143492	Q920P0;A0A0G2JT25;M0R983;M0RCW1	Q920P0;A0A0G2JT25	L-xylulose reductase	Dcxr
3.642059	2.339298	1.084206	2.906321	1.08069	2.015635	0.9901447	1.860741	2.671646	1.992165	2.793678	3.085056							0	11837000000	83	0.838706161697119	1.00616836547852	0.0881926006375312	-0.142665386199951	-0.0898682401741369	Q920P6	Q920P6	Adenosine deaminase	Ada
1.02886	1.366766	1.747046	1.61133	1.359871	1.470991	1.545492	1.946589	1.415649	2.144663	1.358082	1.158962							0	5027800000	39	0.292838345487672	-0.142235279083252	0.11220443897374	-0.080838680267334	-0.063801570906176	Q920Q0	Q920Q0	Paralemmin-1	Palm
0.55439	-1.400257	-4.68423	-0.1435928	0.186142	-0.08894157	0.2899189	0.3023491	-3.808932	-0.7342091	-0.7774601	-3.270231							0	1482700000	17	0.655568910154151	-1.59078967571259	0.204070167931348	0.729285418987274	0.301791795202593	Q923M1;F1LSJ6;M0RCC8	Q923M1;F1LSJ6;M0RCC8	Mitochondrial peptide methionine sulfoxide reductase	Msra
-0.4421291	-3.783195	-4.461256	1.993427	-2.681108	-1.391228	-3.103832	-2.188005	-4.569792	-3.602684	-3.623801	-2.458813							0	1267500000	10	0.16650833625543	0.66775518655777	0.564247599466585	1.89048427343369	0.736782756248533	Q923S2	Q923S2	PDZK1-interacting protein 1	Pdzk1ip1
-1.219156	-2.552513	-2.600943	-1.383421	-2.544876	-1.579468	-1.856483	-0.7651348	-2.149275	-2.446688	-0.3558712	-1.447903							0	677430000	11	0.190039183112647	-0.252517700195313	0.230100488866756	-0.33907413482666	-0.21274758676498	Q923V4	Q923V4	F-box only protein 6	Fbxo6
-0.179575	-4.999354	-4.123443	0.02224922	-0.9649544	-0.8039207	-1.773005	0.3575115	-0.5575333	-4.624187	0.07079697	-0.9201355							0	1159800000	7	0.506710286851729	-1.52393853664398	0.189581191397058	-0.812265753746033	-0.302853744338006	Q923Z2	Q923Z2		Tpm1
3.332127	4.03376	3.982277	3.864252	4.001396	3.691063	4.126474	4.148695	3.847359	4.341398	3.576473	3.754116							0	28452000000	177	0.438531135826479	-0.188803195953369	0.125148657378561	-0.0767326354980469	-0.0624027183410062	Q924S5	Q924S5	Lon protease homolog, mitochondrial	Lonp1
-0.1644936	-1.861778	0.7321281	0.4227409	-0.7106991	-0.9486237	-1.55184	-0.3253365	-1.772287	-0.04693222	0.6761608	0.6410694							0	1686200000	9	0.477328413646075	0.666274070739746	0.039313705414166	-0.092353343963623	-0.0508893597628654	Q925G0	Q925G0	Putative RNA-binding protein 3	Rbm3
-4.272045	-2.735445	-3.054859	-5.156231	-1.884588	-2.635759	-1.914589	-3.062992	-3.776663	-3.312922	-5.551107	-4.54302							0.00081566	184230000	5	1.19875887402966	-1.43016290664673	0.273287089427216	0.491282939910889	0.281874202354307	Q925T0	Q925T0	DnaJ homolog subfamily C member 12	Dnajc12
2.266722	2.682535	1.869404	2.414707	2.487471	2.418055	2.239401	2.941927	2.205095	1.571058	2.036047	1.540522							0	9265700000	78	0.41802149632114	-0.213371276855469	1.01966856775383	0.470161437988281	0.379789077014221	Q99068	Q99068	Alpha-2-macroglobulin receptor-associated protein	Lrpap1
3.117378	1.946367	2.389885	2.511374	2.415995	2.900066	2.795807	2.700338	2.046572	1.629126	2.326353	1.828047							0	11619000000	89	0.345625603253441	-0.211800575256348	0.961361899495011	0.533726692199707	0.415659994757681	Q99J82	Q99J82	Integrin-linked protein kinase	Ilk
-3.354013	-3.89419	-3.828302	0.5743523	-5.133516	-2.96904	-4.484395	-3.197107	-3.362717	-4.033804	-3.658806	-3.462528							0	488990000	6	0.508271698024768	1.32047629356384	0.409009852276107	1.00392538309097	0.481829627978722	Q99MA2	Q99MA2		Xpnpep2
-2.290157	-1.612219	-1.306717	-1.880478	-0.840271	-0.7272129	-0.4704094	-0.7770767	-0.977726	-0.7667961	0.2265682	-0.7999668							0	862040000	4	2.51121998691575	-1.0686502456665	1.87857038216619	-1.19291257858276	-0.888043970403245	R9PXT0;Q99MI7	R9PXT0;Q99MI7	NEDD8-activating enzyme E1 catalytic subunit	Uba3
2.495468	2.311733	1.139061	2.529226	2.55188	2.941078	2.83877	2.954784	2.522648	0.9540005	1.423521	2.582125							0	10295000000	60	1.06328093591841	-0.702755928039551	0.186033106644715	0.248298645019531	0.163061942693103	Q99MZ8	Q99MZ8	LIM and SH3 domain protein 1	Lasp1
0.8361721	-1.298904	-0.3849506	0.7898293	-1.24666	-0.0598793	-0.942625	0.1001644	-0.4625092	-0.06659698	0.216053	-0.5202141							0	1875100000	26	0.372590835113513	0.522786617279053	0.135110017661764	0.193853378295898	0.125750566012405	Q99N27	Q99N27	Sorting nexin-1	Snx1
